transaction_id,vendor_id,invoice_number,txn_date,amount,currency,gl_account,description
T003257,V0124,INV-89909,2025-02-02,153.06,GBP,6200,Ad spend
T003258,V0198,INV-47643,26 Feb 2024,184.3,GBP,6400,Software licence
T003259,V0049,INV-21689,2024-11-10,"£1,488.33",GBP,6400,Advisory fee
T003260,V0147,INV-81144,26/06/2024,1958.57,GBP,6500,Air travel
T003261,V0190,INV-16285,29 Jan 2024,310.47,GBP,6000,Air travel
T003262,V0099,INV-34672,26 Dec 2024,"9,500.00",GBP,6400,Software licence
T003263,V0176,INV-66859,04/06/2025,149.15,GBP,6400,Office supplies
T003264,V0131,INV-58604,15/02/2024,1465.62,GBP,6100,Software licence
T003265,V0118,INV-34340,14/08/2024,838.79,GBP,6500,Air travel
T003266,V0019,INV-36687,05/22/2025,9000.00,GBP,6100,Freight
T003267,V0164,INV-90349,16 Jan 2024,153.52,GBP,6000,Ad spend
T003268,V0053,INV-25247,2024-10-24,266.18,GBP,6000,Office supplies
T003269,V0169,INV-53352,30/06/2024,520.4,GBP,6300,Office supplies
T003270,V0096,INV-62685,02/15/2024,£821.51,GBP,6100,Office supplies
T003271,V0154,INV-42266,21/09/2024,£318.23,GBP,6300,Advisory fee
T003272,V0147,INV-92076,2024-11-13,154.43,GBP,6100,Advisory fee
T003273,V0189,INV-45732,02/23/2025,"£1,063.74",GBP,6500,Software licence
T003274,V0107,INV-64216,21 Jan 2025,891.81,GBP,6200,Office supplies
T003275,V0200,INV-73991,16/09/2024,147.25,GBP,6400,Software licence
T003276,V0161,INV-61834,12 Feb 2024,1791.82,GBP,6500,Ad spend
T003277,V0033,INV-96895,16/08/2024,"1,461.50",GBP,6000,Advisory fee
T003278,V0030,INV-25109,11/06/2024,£467.65,GBP,6300,Software licence
T003279,V0047,INV-80377,01/12/2024,£440.34,GBP,6100,Advisory fee
T003280,V0066,INV-99247,11 Feb 2025,742.08,GBP,6200,Freight
T003281,V0074,INV-47316,24/09/2024,156.35,GBP,6000,Software licence
T003282,V0102,INV-36493,29 Mar 2024,416.98,GBP,6400,Ad spend
T003283,V0052,INV-26661,14/06/2025,37.8,GBP,6000,Ad spend
T003284,V0123,INV-24331,2024-04-24,1057.96,GBP,6100,Software licence
T003285,V0100,INV-34179,26/03/2024,72.41,GBP,6500,Software licence
T003286,V0062,INV-67140,14 Jan 2025,2108.56,GBP,6300,Advisory fee
T003287,V0037,INV-67936,02/12/2024,280.58,GBP,6500,Freight
T003288,V0197,INV-34768,08/03/2024,319.63,GBP,6500,Air travel
T003289,V0012,INV-84553,15 Jan 2024,202.25,GBP,6100,Air travel
T003290,V0065,INV-33006,12/24/2024,293.88,GBP,6300,Office supplies
T003291,V0165,INV-17396,04/02/2025,1920.58,GBP,6300,Office supplies
T003292,V0075,INV-76269,2024-03-06,26.14,GBP,6100,Office supplies
T003293,V0161,INV-35472,12/09/2024,"£1,643.63",GBP,6500,Advisory fee
T003294,V0113,INV-13317,27/03/2025,£585.13,GBP,6000,Office supplies
T003295,V0155,INV-79278,21/10/2024,£106.94,GBP,6400,Office supplies
T003296,V0037,INV-81712,21 Nov 2024,123.61,GBP,6000,Software licence
T003297,V0176,INV-18536,2025-02-23,2550.47,GBP,6400,Freight
T003298,V0005,INV-91079,2024-06-22,142.59,GBP,6500,Air travel
T003299,V9494,INV-15037,05/26/2024,113.44,GBP,6000,Advisory fee
T003300,V0060,INV-10773,25 Jan 2025,"1,409.58",GBP,6000,Freight
T003301,V0015,INV-60793,02 May 2024,585.47,GBP,6100,Advisory fee
T003302,V0010,INV-83877,16 Mar 2024,143.78,GBP,6000,Advisory fee
T003303,V0122,INV-84906,2025-01-30,511.98,GBP,6200,Advisory fee
T003304,V0158,INV-60694,05 Apr 2025,130.54,GBP,6500,Office supplies
T003305,V0175,INV-74298,13/09/2024,1354.12,GBP,6200,Advisory fee
T003306,V0117,INV-72800,05 Jun 2024,"£1,296.61",GBP,6300,Freight
T003307,V0093,INV-39339,2024-05-27,724.30,GBP,6200,Advisory fee
T003308,V0188,INV-32852,02/01/2025,600.54,GBP,6200,Office supplies
T003309,V0095,INV-12744,18/03/2025,"£2,799.81",GBP,6200,Office supplies
T003310,V0011,INV-70284,02/24/2025,403.29,GBP,6500,Freight
T003311,V0059,INV-62721,08/05/2024,109.94,GBP,6500,Air travel
T003312,V0054,INV-63188,07 Mar 2025,661.44,GBP,6300,Ad spend
T003313,V0188,INV-69285,30 Mar 2025,"4,002.41",GBP,6300,Ad spend
T003314,V0094,INV-54276,11/29/2024,£132.13,GBP,6500,Ad spend
T003315,V0035,INV-79459,29/07/2024,£271.07,GBP,6100,Office supplies
T003316,V0183,INV-35030,18/07/2024,"9,500.00",GBP,6500,Advisory fee
T003317,V0159,INV-57633,04/19/2025,380.20,GBP,6400,Ad spend
T003318,V0096,INV-94410,2024-11-10,136.93,GBP,6100,Ad spend
T003319,V0037,INV-71634,04/21/2024,"1,385.81",GBP,6400,Advisory fee
T003320,V0116,INV-49363,26/02/2025,"£5,177.33",GBP,6000,Office supplies
T003321,V0056,INV-54260,09 Jun 2024,500.57,GBP,6500,Ad spend
T003322,V0133,INV-66594,07/03/2024,149.24,GBP,6300,Software licence
T003323,V0178,INV-37060,30/01/2025,73.42,GBP,6400,Advisory fee
T003324,V0045,INV-45824,06/08/2024,535.81,GBP,6500,Ad spend
T003325,V0148,INV-35927,2024-06-03,1358.67,GBP,6300,Air travel
T003326,V0120,INV-42204,2024-05-13,680.4,GBP,6300,Air travel
T003327,V0157,INV-90258,06 Feb 2024,£402.36,GBP,6500,Software licence
T003328,V0017,INV-21239,22 Jan 2024,210.99,GBP,6000,Software licence
T003329,V0085,INV-21789,16/11/2024,121.34,GBP,6200,Office supplies
T003330,V0191,INV-29739,06/08/2024,"£1,010.53",GBP,6200,Software licence
T003331,V0093,INV-91688,11/19/2024,"£1,102.29",GBP,6400,Ad spend
T003332,V0122,INV-54383,28/06/2024,73.68,GBP,6200,Air travel
T003333,V0026,INV-83647,12/06/2024,2318.84,GBP,6100,Office supplies
T003334,V0107,INV-25524,2025-02-23,758.60,GBP,6100,Freight
T003335,V0142,INV-92402,04/25/2025,"1,880.99",GBP,6500,Air travel
T003336,V0177,INV-42688,04/26/2024,92.17,GBP,6500,Office supplies
T003337,V0114,INV-22723,10 Feb 2024,89.8,GBP,6100,Ad spend
T003338,V0122,INV-59724,2025-05-03,342.45,GBP,6100,Software licence
T003339,V0151,INV-57498,2025-03-27,701.39,GBP,6400,Freight
T003340,V0047,INV-68632,2024-01-21,2910.26,GBP,6300,Advisory fee
T003341,V0146,INV-55066,13 Dec 2024,£877.16,GBP,6000,Air travel
T003342,V0018,INV-33230,18/05/2024,308.91,GBP,6400,Air travel
T003343,V0174,INV-61592,02/06/2024,£130.45,GBP,6000,Advisory fee
T003344,V0051,INV-93128,11/24/2024,"£1,560.87",GBP,6200,Advisory fee
T003345,V0022,INV-56492,2025-05-21,£139.61,GBP,6000,Freight
T003346,V0152,INV-64753,22/06/2024,2419.5,GBP,6200,Air travel
T003347,V0050,INV-77295,13 Oct 2024,£295.06,GBP,6400,Software licence
T003348,V0126,INV-51755,2024-06-19,"£2,320.74",GBP,6000,Advisory fee
T003349,V0062,INV-50191,26 Sep 2024,£851.35,GBP,6300,Ad spend
T003350,V0087,INV-15302,10/06/2024,£346.99,GBP,6500,Advisory fee
T003351,V0118,INV-96430,03/23/2024,227.84,GBP,6200,Freight
T003352,V0009,INV-27124,11 Jan 2024,277.27,GBP,6500,Freight
T003353,V0005,INV-49676,01/24/2025,646.23,GBP,6100,Ad spend
T003354,V0098,INV-60907,02/06/2024,£439.16,GBP,6500,Advisory fee
T003355,V0070,INV-59170,09/12/2024,209.94,GBP,6200,Freight
T003356,V0109,INV-63371,12/16/2024,336.23,GBP,6100,Air travel
T003357,V0185,INV-44286,2024-07-16,439.85,GBP,6300,Air travel
T003358,V0069,INV-20919,05/04/2025,38.80,GBP,6500,Software licence
T003359,V0171,INV-51761,06/05/2025,£667.80,GBP,6000,Software licence
T003360,V0033,INV-24031,09/05/2024,137.32,GBP,6000,Office supplies
T003361,V0096,INV-18514,2024-06-06,113.45,GBP,6400,Office supplies
T003362,V0200,INV-21453,2024-03-18,63.05,GBP,6000,Advisory fee
T003363,V0004,INV-54713,13 Mar 2024,£56.08,GBP,6100,Freight
T003364,V0161,INV-70393,04/12/2024,£90.83,GBP,6500,Software licence
T003365,V0157,INV-25987,27/02/2024,184.95,GBP,6500,Office supplies
T003366,V0052,INV-20637,2024-07-09,3458.48,GBP,6000,Advisory fee
T003367,V0024,INV-10503,19/03/2025,226.23,GBP,6500,Office supplies
T003368,V0054,INV-16553,22/03/2024,£490.55,GBP,6300,Air travel
T003369,V0161,INV-79380,16/07/2024,626.74,GBP,6300,Office supplies
T003370,V0182,INV-74920,07/09/2024,£465.99,GBP,6300,Air travel
T003371,V0188,INV-98625,03 Mar 2024,£370.48,GBP,6300,Office supplies
T003372,V0130,INV-10827,03/22/2024,£108.33,GBP,6100,Office supplies
T003373,V0068,INV-28860,12 Jul 2024,1990.26,GBP,6500,Software licence
T003374,V0180,INV-19932,11/07/2024,2945.15,GBP,6100,Air travel
T003375,V0194,INV-39847,06/15/2024,63.38,GBP,6300,Advisory fee
T003376,V0152,INV-48891,02/26/2025,130.79,GBP,6400,Advisory fee
T003377,V0074,INV-38607,12 Mar 2025,296.55,GBP,6200,Air travel
T003378,V0189,INV-41558,08 Jan 2024,139.63,GBP,6500,Advisory fee
T003379,V0065,INV-46890,14 Jun 2024,£703.85,GBP,6000,Software licence
T003380,V0017,INV-74739,2024-12-18,£181.07,GBP,6500,Software licence
T003381,V0159,INV-66373,22/03/2024,4365.82,GBP,6500,Advisory fee
T003382,V0115,INV-11572,31 Mar 2024,"1,494.58",GBP,6200,Freight
T003383,V0198,INV-57379,03/08/2024,£509.70,GBP,6400,Air travel
T003384,V0187,INV-51820,06/04/2025,1248.48,GBP,6200,Advisory fee
T003385,V0123,INV-58554,26/05/2025,1361.7,GBP,6200,Ad spend
T003386,V0081,INV-81554,13/07/2024,216.95,GBP,6100,Freight
T003387,V0044,INV-15596,2024-12-27,£164.38,GBP,6300,Ad spend
T003388,V0119,INV-52515,16/02/2025,439.64,GBP,6300,Ad spend
T003389,V9600,INV-30012,25 May 2024,1040.86,GBP,6500,Ad spend
T003390,V0108,INV-13208,05/22/2024,470.11,GBP,6200,Ad spend
T003391,V0162,INV-29580,13 Feb 2025,71.19,GBP,6200,Software licence
T003392,V0112,INV-96739,25 Jun 2024,£166.82,GBP,6100,Freight
T003393,V0048,INV-38441,07/04/2024,371.90,GBP,6000,Ad spend
T003394,V0121,INV-29647,10/04/2024,371.21,GBP,6200,Office supplies
T003395,V0006,INV-75185,2025-02-05,"3,532.62",GBP,6100,Air travel
T003396,V0141,INV-46394,21/08/2024,£87.83,GBP,6100,Ad spend
T003397,V0156,INV-75422,2025-03-19,703.56,GBP,6300,Office supplies
T003398,V0125,INV-97266,03/02/2024,"£2,075.64",GBP,6200,Software licence
T003399,V0018,INV-52373,2025-05-03,"4,907.87",GBP,6400,Air travel
T003400,V0037,INV-40821,06/15/2025,258.57,GBP,6300,Office supplies
T003401,V0107,INV-74291,2024-01-14,£692.68,GBP,6200,Advisory fee
T003402,V0041,INV-54378,11/14/2024,755.01,GBP,6500,Freight
T003403,V0110,INV-90167,04/05/2024,500.21,GBP,6400,Office supplies
T003404,V0136,INV-46948,15 Dec 2024,361.86,GBP,6500,Air travel
T003405,V0177,INV-26794,13 Jan 2025,£651.69,GBP,6400,Ad spend
T003406,V0017,INV-12321,2025-04-02,24.89,GBP,6200,Ad spend
T003407,V0064,INV-37453,2024-11-30,854.29,GBP,6500,Office supplies
T003408,V0081,INV-93082,05/02/2025,463.50,GBP,6200,Freight
T003409,V0088,INV-85657,05/12/2024,315.85,GBP,6500,Office supplies
T003410,V0033,INV-52183,22/08/2024,"£9,000.00",GBP,6500,Freight
T003411,V0157,INV-41066,12/09/2024,192.01,GBP,6300,Freight
T003412,V0121,INV-12542,2024-11-16,258.95,GBP,6400,Software licence
T003413,V0099,INV-29445,11/25/2024,3607.28,GBP,6000,Freight
T003414,V0126,INV-70645,29/09/2024,£161.54,GBP,6000,Ad spend
T003415,V0100,INV-35320,10/09/2024,220.27,GBP,6500,Office supplies
T003416,V0094,INV-17736,2025-04-30,343.19,GBP,6100,Office supplies
T003417,V0163,INV-10400,01 Dec 2024,1017.20,GBP,6200,Freight
T003418,V0124,INV-83646,29/05/2024,507.04,GBP,6200,Air travel
T003419,V0125,INV-51178,07/23/2024,97.33,GBP,6500,Office supplies
T003420,V0153,INV-89309,03 May 2024,224.67,GBP,6200,Advisory fee
T003421,V0016,INV-35551,06/20/2025,206.83,GBP,6400,Air travel
T003422,V0064,INV-59284,2025-03-09,370.58,GBP,6500,Software licence
T003423,V0077,INV-44208,2024-07-28,644.47,GBP,6100,Air travel
T003424,V0007,INV-13777,07/03/2025,639.08,GBP,6000,Air travel
T003425,V0120,INV-29348,04/02/2025,57.19,GBP,6500,Ad spend
T003426,V0143,INV-30575,30/03/2025,1300.28,GBP,6200,Software licence
T003427,V0071,INV-69761,2024-10-09,£532.63,GBP,6100,Advisory fee
T003428,V0156,INV-69419,18 Oct 2024,1850.08,GBP,6100,Freight
T003429,V0033,INV-52310,01/18/2024,657.61,GBP,6000,Software licence
T003430,V0084,INV-82427,03 May 2025,1354.86,GBP,6200,Office supplies
T003431,V0081,INV-59155,01/27/2024,£673.98,GBP,6500,Ad spend
T003432,V0166,INV-52452,09/02/2025,"£1,773.74",GBP,6100,Air travel
T003433,V0157,INV-14526,16 Oct 2024,£716.57,GBP,6200,Freight
T003434,V0194,INV-84518,2024-02-10,£362.24,GBP,6400,Software licence
T003435,V0186,INV-27284,05/23/2025,"£4,913.19",GBP,6000,Software licence
T003436,V0036,INV-29866,14 Apr 2024,"1,072.71",GBP,6400,Office supplies
T003437,V0183,INV-40803,2024-04-04,758.33,GBP,6200,Air travel
T003438,V0087,INV-20637,26/02/2025,99.09,GBP,6200,Software licence
T003439,V0127,INV-62502,04/03/2024,97.79,GBP,6400,Ad spend
T003440,V0165,INV-61903,07 Jun 2024,556.68,GBP,6400,Software licence
T003441,V0054,INV-68785,11/06/2024,473.46,GBP,6000,Air travel
T003442,V0059,INV-41360,2024-02-27,205.3,GBP,6500,Advisory fee
T003443,V0143,INV-13175,02/23/2024,£471.10,GBP,6500,Advisory fee
T003444,V0058,INV-72743,2024-02-13,"£2,315.75",GBP,6000,Office supplies
T003445,V0195,INV-40495,2024-06-05,866.92,GBP,6100,Freight
T003446,V0082,INV-52329,2025-01-31,115.00,GBP,6500,Advisory fee
T003447,V0102,INV-12523,2025-06-06,356.86,GBP,6200,Ad spend
T003448,V0007,INV-97771,02/28/2025,166.42,GBP,6400,Software licence
T003449,V0011,INV-36230,2024-02-06,263.36,GBP,6100,Office supplies
T003450,V0150,INV-74417,08 Jan 2024,255.96,GBP,6200,Advisory fee
T003451,V0021,INV-86229,11/01/2025,238.55,GBP,6400,Office supplies
T003452,V0102,INV-37889,04/06/2024,101.43,GBP,6400,Software licence
T003453,V0161,INV-91630,10/15/2024,350.58,GBP,6200,Freight
T003454,V0096,INV-76962,2025-02-01,217.75,GBP,6100,Office supplies
T003455,V0194,INV-89641,19/09/2024,16.08,GBP,6200,Office supplies
T003456,V0084,INV-44123,02/06/2025,"3,859.41",GBP,6000,Advisory fee
T003457,V0074,INV-69198,2024-01-30,"1,336.28",GBP,6300,Freight
T003458,V0167,INV-98060,08 Jun 2025,266.69,GBP,6300,Office supplies
T003459,V0048,INV-24770,12 Feb 2024,411.87,GBP,6300,Software licence
T003460,V0191,INV-36946,23 Jul 2024,111.18,GBP,6400,Advisory fee
T003461,V0192,INV-49139,07 Aug 2024,2605.28,GBP,6400,Air travel
T003462,V0093,INV-70788,25/02/2024,"£3,251.97",GBP,6500,Advisory fee
T003463,V0059,INV-84297,09/15/2024,£479.32,GBP,6100,Freight
T003464,V0007,INV-50619,13/01/2024,1243.75,GBP,6100,Office supplies
T003465,V0086,INV-37047,2025-05-26,489.22,GBP,6500,Ad spend
T003466,V0185,INV-52907,13/04/2025,£92.72,GBP,6300,Freight
T003467,V0193,INV-31660,18/05/2025,256.47,GBP,6300,Freight
T003468,V0153,INV-47400,09/11/2024,466.44,GBP,6000,Freight
T003469,V0028,INV-10035,02/01/2024,244.69,GBP,6400,Software licence
T003470,V0003,INV-45944,01/01/2024,317.18,GBP,6200,Ad spend
T003471,V0098,INV-84463,06/12/2024,364.84,GBP,6000,Software licence
T003472,V0095,INV-38220,14/07/2024,369.09,GBP,6300,Advisory fee
T003473,V0096,INV-19974,13/10/2024,427.3,GBP,6300,Advisory fee
T003474,V0006,INV-48989,2024-02-05,£125.63,GBP,6000,Air travel
T003475,V0037,INV-44435,2025-04-12,£183.33,GBP,6100,Software licence
T003476,V0163,INV-99368,2024-02-01,£98.20,GBP,6300,Office supplies
T003477,V9929,INV-24756,29 Mar 2024,"£1,182.75",GBP,6500,Office supplies
T003478,V0117,INV-85992,06/10/2024,£39.80,GBP,6200,Software licence
T003479,V0180,INV-83823,06 May 2025,1435.04,GBP,6000,Advisory fee
T003480,V0178,INV-30092,08/08/2024,"£1,853.78",GBP,6000,Ad spend
T003481,V0174,INV-59469,2024-01-31,£289.34,GBP,6000,Ad spend
T003482,V0111,INV-71040,02/26/2025,23.02,GBP,6100,Software licence
T003483,V0148,INV-15771,03/05/2024,271.12,GBP,6200,Advisory fee
T003484,V0073,INV-72805,26 Jul 2024,375.93,GBP,6200,Software licence
T003485,V0172,INV-45646,07/11/2024,132.73,GBP,6100,Advisory fee
T003486,V0115,INV-10255,15 Feb 2024,228.89,GBP,6400,Ad spend
T003487,V0144,INV-74032,25/08/2024,"2,171.59",GBP,6500,Advisory fee
T003488,V0013,INV-47554,2025-01-07,838.34,GBP,6000,Freight
T003489,V0095,INV-69802,2025-04-28,145.91,GBP,6400,Office supplies
T003490,V0096,INV-96324,2025-01-15,£69.59,GBP,6500,Freight
T003491,V0139,INV-29096,2024-11-24,281.54,GBP,6500,Advisory fee
T003492,V0089,INV-63346,06/27/2024,£319.00,GBP,6400,Ad spend
T003493,V0096,INV-71274,21 Dec 2024,696.33,GBP,6200,Office supplies
T003494,V0173,INV-74816,02/21/2025,223.89,GBP,6200,Ad spend
T003495,V0023,INV-88925,16/09/2024,708.15,GBP,6100,Air travel
T003496,V0092,INV-94602,2025-04-22,"3,390.29",GBP,6300,Freight
T003497,V0175,INV-31532,13/02/2024,£989.35,GBP,6200,Freight
T003498,V0161,INV-29012,2024-12-15,382.64,GBP,6400,Advisory fee
T003499,V0191,INV-30896,2024-05-22,329.82,GBP,6100,Advisory fee
T003500,V0102,INV-20714,05/03/2025,272.51,GBP,6000,Freight
T003501,V0140,INV-15502,06/16/2025,"£1,478.38",GBP,6000,Freight
T003502,V0002,INV-43386,17 Jun 2024,£202.34,GBP,6500,Office supplies
T003503,V0176,INV-53895,05/15/2025,,GBP,6000,Air travel
T003504,V0188,INV-58932,08 Feb 2025,426.8,GBP,6400,Advisory fee
T003505,V0101,INV-38714,12/25/2024,232.30,GBP,6500,Ad spend
T003506,V0177,INV-23949,2024-08-19,89.15,GBP,6500,Advisory fee
T003507,V0117,INV-30408,11/07/2024,575.52,GBP,6500,Software licence
T003508,V0130,INV-24129,2025-05-22,377.25,GBP,6100,Software licence
T003509,V0178,INV-50180,04/09/2024,699.43,GBP,6300,Air travel
T003510,V0054,INV-81036,08/04/2024,£224.31,GBP,6100,Software licence
T003511,V0005,INV-14076,2024-10-29,"1,545.19",GBP,6000,Office supplies
T003512,V0048,INV-99192,14/03/2024,£153.78,GBP,6000,Air travel
T003513,V0116,INV-25591,2025-03-08,"2,652.46",GBP,6200,Advisory fee
T003514,V0104,INV-11385,11/03/2024,59.00,GBP,6200,Ad spend
T003515,V0096,INV-37321,2024-11-07,650.83,GBP,6300,Freight
T003516,V0151,INV-72710,02/12/2024,680.6,GBP,6500,Ad spend
T003517,V0009,INV-75535,2024-11-23,£168.16,GBP,6200,Software licence
T003518,V0066,INV-72075,27 Jan 2025,643.44,GBP,6400,Software licence
T003519,V0109,INV-86955,25/12/2024,1648.25,GBP,6500,Ad spend
T003520,V0007,INV-59803,09/02/2024,35.22,GBP,6300,Software licence
T003521,V0122,INV-43050,04/04/2024,701.36,GBP,6000,Office supplies
T003522,V0186,INV-92745,04/06/2024,25.98,GBP,6300,Ad spend
T003523,V0192,INV-54221,04 Sep 2024,£139.46,GBP,6400,Ad spend
T003524,V0009,INV-52319,2024-11-13,"£2,421.36",GBP,6400,Advisory fee
T003525,V0116,INV-38384,2025-02-24,212.73,GBP,6000,Software licence
T003526,V0176,INV-26827,29 Jan 2024,£110.91,GBP,6400,Ad spend
T003527,V9336,INV-75807,04/07/2024,324.49,GBP,6300,Air travel
T003528,V0179,INV-84062,2025-02-01,3923.33,GBP,6400,Advisory fee
T003529,V0186,INV-16385,09/16/2024,53.79,GBP,6400,Software licence
T003530,V0179,INV-77729,17/05/2025,£126.92,GBP,6100,Ad spend
T003531,V0076,INV-31331,2024-02-10,2094.72,GBP,6200,Freight
T003532,V0085,INV-65932,22 Apr 2024,"3,113.41",GBP,6500,Office supplies
T003533,V0020,INV-36099,2025-05-08,360.04,GBP,6300,Office supplies
T003534,V0002,INV-60764,06/29/2024,103.24,GBP,6300,Software licence
T003535,V0078,INV-33943,16 Aug 2024,9500.0,GBP,6200,Advisory fee
T003536,V0150,INV-74664,22/08/2024,2330.61,GBP,6500,Ad spend
T003537,V0180,INV-25216,04/13/2024,851.37,GBP,6100,Office supplies
T003538,V0034,INV-89325,25/01/2024,165.07,GBP,6300,Ad spend
T003539,V0094,INV-66357,01/22/2024,£382.25,GBP,6500,Freight
T003540,V0178,INV-58272,2024-04-18,£338.19,GBP,6300,Ad spend
T003541,V0009,INV-46556,2025-03-22,580.53,GBP,6400,Advisory fee
T003542,V0109,INV-18773,2024-03-07,1990.42,GBP,6000,Air travel
T003543,V0171,INV-56876,01 May 2025,"1,061.42",GBP,6300,Freight
T003544,V0063,INV-28025,03/05/2024,123.33,GBP,6000,Office supplies
T003545,V0023,INV-84766,2024-07-10,1833.8,GBP,6500,Office supplies
T003546,V0115,INV-96489,2025-01-17,£569.32,GBP,6400,Air travel
T003547,V0123,INV-18758,2024-07-08,"£9,999.00",GBP,6400,Ad spend
T003548,V0030,INV-83356,2024-02-10,"£2,024.74",GBP,6100,Office supplies
T003549,V0038,INV-49366,05/16/2024,118.78,GBP,6500,Advisory fee
T003550,V0101,INV-11467,15/01/2025,387.84,GBP,6000,Freight
T003551,V0004,INV-24778,21 Jun 2025,224.84,GBP,6500,Air travel
T003552,V0150,INV-79536,2024-01-10,71.91,GBP,6200,Office supplies
T003553,V0082,INV-41939,06/05/2025,£590.74,GBP,6100,Office supplies
T003554,V0170,INV-72227,05/04/2025,6391.42,GBP,6300,Office supplies
T003555,V0026,INV-32599,01/02/2025,53.30,GBP,6400,Advisory fee
T003556,V0161,INV-80962,13/03/2024,389.35,GBP,6100,Advisory fee
T003557,V0033,INV-76829,28/05/2024,£816.15,GBP,6000,Ad spend
T003558,V0132,INV-19514,2024-06-17,461.92,GBP,6100,Advisory fee
T003559,V0193,INV-64199,2025-01-05,356.22,GBP,6100,Air travel
T003560,V0105,INV-17821,18/03/2025,96.63,GBP,6000,Air travel
T003561,V0200,INV-61724,01/29/2024,£521.16,GBP,6100,Advisory fee
T003562,V0186,INV-58979,2025-02-04,£175.49,GBP,6300,Freight
T003563,V0058,INV-26688,05/05/2025,36.27,GBP,6400,Freight
T003564,V0105,INV-94677,2024-06-10,1501.25,GBP,6100,Freight
T003565,V0134,INV-47699,2025-05-24,"1,157.74",GBP,6000,Ad spend
T003566,V0154,INV-14051,03 Mar 2025,427.02,GBP,6000,Freight
T003567,V0022,INV-29079,2024-02-10,9000.0,GBP,6200,Air travel
T003568,V0101,INV-46809,2025-04-20,1315.21,GBP,6500,Air travel
T003569,V0078,INV-80161,30 Nov 2024,516.34,GBP,6200,Ad spend
T003570,V0131,INV-73935,01/30/2025,"£1,090.53",GBP,6500,Freight
T003571,V0178,INV-83424,05/20/2024,290.84,GBP,6300,Air travel
T003572,V0024,INV-74182,2024-12-16,"£1,708.18",GBP,6400,Freight
T003573,V0158,INV-92754,05/03/2024,574.13,GBP,6200,Advisory fee
T003574,V0069,INV-45553,10/22/2024,£499.42,GBP,6400,Freight
T003575,V0059,INV-51032,2024-11-27,99.78,GBP,6100,Freight
T003576,V0049,INV-55680,11/09/2024,553.16,GBP,6100,Air travel
T003577,V0133,INV-98617,02/25/2025,£161.56,GBP,6200,Air travel
T003578,V0154,INV-65554,11/07/2024,199.91,GBP,6400,Office supplies
T003579,V0198,INV-48668,07/13/2024,164.53,GBP,6500,Advisory fee
T003580,V0093,INV-81142,24/11/2024,124.85,GBP,6100,Ad spend
T003581,V0149,INV-78172,2024-06-26,"£4,176.58",GBP,6000,Advisory fee
T003582,V0186,INV-48202,09 Sep 2024,"£1,744.94",GBP,6100,Freight
T003583,V0163,INV-54220,06 Jul 2024,"3,335.59",GBP,6500,Ad spend
T003584,V0096,INV-42195,2025-02-05,105.09,GBP,6300,Advisory fee
T003585,V0070,INV-84473,2025-04-15,£436.32,GBP,6400,Air travel
T003586,V0038,INV-43387,03/14/2024,£97.24,GBP,6200,Software licence
T003587,V0097,INV-82179,06/02/2025,187.68,GBP,6000,Software licence
T003588,V0049,INV-43398,21 May 2025,146.95,GBP,6300,Freight
T003589,V0150,INV-46318,07/06/2025,1577.41,GBP,6400,Ad spend
T003590,V0051,INV-44825,22/02/2024,260.90,GBP,6300,Advisory fee
T003591,V0126,INV-88023,20/04/2024,"1,306.64",GBP,6300,Ad spend
T003592,V0100,INV-51044,02 May 2024,784.10,GBP,6100,Office supplies
T003593,V0032,INV-57360,2024-02-25,"5,084.76",GBP,6000,Software licence
